"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023272","1951-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","1","","10.0",",0,14,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,21,","24.4",",0,14,","283.4","0","132.4",",0","10.9",",,,0","","","0",",,,0","14.06",",0","16.85",",,,0","11.27",",,,0","","","","","",""
"USW00023272","1951-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","19.8","0","12.8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","1","","10.6",",0,26,+","0",",,0,30,+","0",",,0,30,+","1.0",",,0,28,","31.7",",0,08,","383.6","0","100.2",",0","2.0",",,,0","","","0",",,,0","15.42",",0","18.63",",,,0","12.21",",,,0","","","","","",""
"USW00023272","1951-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.2","0","11.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","7.8",",0,29,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,24,","30.0",",0,07,","455.0","0","71.4",",0","20.6",",,,0","","","0",",,,0","16.40",",0","20.46",",,,0","12.33",",,,0","","","","","",""
"USW00023272","1951-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.5","0","0.3",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","7.2",",0,23,","0",",,0,30,+","0",",T,0,20,","25.1",",,0,26,","25.0",",0,05,","601.7","0","146.7",",0","84.5",",,,0","","","0",",T,,0","13.45",",0","16.70",",,,0","10.20",",,,0","","","","","",""
"USW00023272","1951-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.5","0","0.0",",0","16",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,31,","0",",,0,31,+","0",",T,0,30,","40.4",",,0,01,","17.8",",0,01,","860.8","0","259.1",",0","201.2",",,,0","","","0",",T,,0","9.98",",0","12.56",",,,0","7.39",",,,0","","","","","",""
"USW00023272","1952-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","17",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1","","","","3.3",",0,02,+","0",",,0,31,+","8",",,0,15,","43.9",",,0,14,","17.8",",0,31,","1153.2","0","292.4",",0","271.6",",,,0","","","8",",,,0","8.90",",0","11.50",",,,0","6.31",",,,0","","","","","",""
"USW00023272","1952-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","8","","","","4.4",",0,18,","0",",,0,29,+","0",",,0,29,+","15.7",",,0,20,","21.1",",0,08,","1360.5","0","207.3",",0","66.6",",,,0","","","0",",,,0","11.19",",0","14.43",",,,0","7.94",",,,0","","","","","",""
"USW00023272","1952-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.7","0","7.7",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","1","","5.0",",0,20,+","0",",,0,31,+","0",",T,0,19,","42.7",",,0,14,","28.3",",0,25,","1597.6","0","237.1",",0","124.4",",,,0","","","0",",T,,0","10.93",",0","14.07",",,,0","7.80",",,,0","","","","","",""
"USW00023272","1952-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.7","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,07,","25.6",",0,17,","1758.8","0","161.2",",0","27.5",",,,0","","","0",",,,0","12.96",",0","16.39",",,,0","9.53",",,,0","","","","","",""
"USW00023272","1952-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","13.3","0","5.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,07,","31.1",",0,19,","1896.4","0","137.6",",0","7.6",",,,0","","","0",",,,0","14.08",",0","18.15",",,,0","10.00",",,,0","","","","","",""
"USW00023272","1952-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","13.3","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","9.4",",0,21,+","0",",,0,30,+","0",",,0,30,+","5.6",",,0,28,","24.4",",0,16,","2037.1","0","140.7",",0","10.0",",,,0","","","0",",,,0","13.64",",0","16.57",",,,0","10.72",",,,0","","","","","",""
"USW00023272","1952-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","15.5","0","2.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","9.4",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,14,","27.8",",0,02,","111.1","0","111.1",",0","0.0",",T,,0","","","0",",,,0","14.82",",0","17.75",",,,0","11.89",",,,0","","","","","",""
"USW00023272","1952-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","15.8","0","0.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,12,","26.7",",0,31,","233.6","0","122.5",",0","0.3",",,,0","","","0",",,,0","14.39",",0","17.59",",,,0","11.19",",,,0","","","","","",""
"USW00023272","1952-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.2","0","15.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","","","","","9.4",",0,29,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,30,+","32.2",",0,01,","307.5","0","73.9",",0","0.0",",T,,0","","","0",",,,0","16.38",",0","20.67",",,,0","12.10",",,,0","","","","","",""
"USW00023272","1952-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","38.5","0","7.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,08,","31.7",",0,01,","422.0","0","114.5",",0","1.8",",,,0","","","0",",,,0","14.87",",0","18.22",",,,0","11.53",",,,0","","","","","",""
"USW00023272","1952-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.2","0","1.7",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","5.6",",0,28,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,13,","25.6",",0,07,","575.4","0","153.4",",0","61.5",",,,0","","","0",",,,0","13.28",",0","17.00",",,,0","9.55",",,,0","","","","","",""
"USW00023272","1952-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.2","0","0.0",",0","17",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","50.3",",,0,19,","17.2",",0,10,","806.5","0","231.1",",0","230.2",",,,0","","","0",",,,0","10.88",",0","13.23",",,,0","8.53",",,,0","","","","","",""
"USW00023272","1953-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.6",",0,05,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,20,","20.6",",0,30,","990.5","0","184.0",",0","82.9",",,,0","","","0",",,,0","12.40",",0","15.17",",,,0","9.63",",,,0","","","","","",""
"USW00023272","1953-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.7",",0,18,","0",",,0,28,+","0",",,0,28,+","0.5",",,0,07,","21.7",",0,13,","1161.7","0","171.2",",0","1.1",",,,0","","","0",",,,0","12.22",",0","15.96",",,,0","8.48",",,,0","","","","","",""
"USW00023272","1953-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.3","0","0.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","4.4",",0,01,","0",",,0,31,+","0",",T,0,01,","11.4",",,0,10,","26.1",",0,07,","1365.6","0","203.9",",0","46.4",",,,0","","","0",",T,,0","11.76",",0","15.50",",,,0","8.03",",,,0","","","","","",""
"USW00023272","1953-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.3","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","5.6",",0,08,+","0",",,0,30,+","0",",,0,30,+","46.5",",,0,27,","21.1",",0,18,","1571.2","0","205.6",",0","87.0",",,,0","","","0",",,,0","11.48",",0","14.59",",,,0","8.37",",,,0","","","","","",""
"USW00023272","1953-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.6","0","7.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,21,","28.3",",0,04,","1723.5","0","152.3",",0","9.7",",,,0","","","0",",,,0","13.65",",0","17.12",",,,0","10.19",",,,0","","","","","",""
"USW00023272","1953-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.4","0","2.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","8.9",",0,03,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,06,","30.0",",0,24,","1846.5","0","123.0",",0","15.5",",,,0","","","0",",,,0","14.33",",0","17.97",",,,0","10.69",",,,0","","","","","",""
"USW00023272","1953-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.4","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","8.3",",0,10,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,23,+","23.9",",0,10,","133.9","0","133.9",",0","0.0",",T,,0","","","0",",,,0","14.01",",0","17.70",",,,0","10.33",",,,0","","","","","",""
"USW00023272","1953-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.7","0","0.3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","10.6",",0,19,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,29,","23.9",",0,22,","228.9","0","95.0",",0","1.9",",,,0","","","0",",,,0","15.28",",0","18.19",",,,0","12.36",",,,0","","","","","",""
"USW00023272","1953-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","21.0","0","10.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","11.7",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,16,","31.7",",0,13,","280.7","0","51.8",",0","0.0",",T,,0","","","0",",,,0","16.95",",0","20.00",",,,0","13.90",",,,0","","","","","",""
"USW00023272","1953-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","33.6","0","12.6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","9.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,18,","30.6",",0,05,+","352.3","0","71.6",",0","8.7",",,,0","","","0",",,,0","16.43",",0","20.79",",,,0","12.06",",,,0","","","","","",""
"USW00023272","1953-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","33.6","0","0.0",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.7",",0,17,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,13,","21.1",",0,02,","491.2","0","138.9",",0","47.9",",,,0","","","0",",,,0","13.70",",0","16.50",",,,0","10.90",",,,0","","","","","",""
"USW00023272","1953-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","33.6","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,26,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,03,","21.7",",0,27,","663.6","0","172.4",",0","20.9",",,,0","","","0",",,,0","12.77",",0","16.26",",,,0","9.29",",,,0","","","","","",""
"USW00023272","1954-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.0",",0,25,+","0",",,0,31,+","0",",,0,31,+","19.1",",,0,10,","16.7",",0,30,+","896.2","0","232.6",",0","79.1",",,,0","","","0",",,,0","10.83",",0","13.49",",,,0","8.16",",,,0","","","","","",""
"USW00023272","1954-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","5.6",",0,05,","0",",,0,28,+","0",",,0,28,+","25.7",",,0,13,","23.3",",0,25,+","1068.5","0","172.3",",0","61.5",",,,0","","","0",",,,0","12.18",",0","15.86",",,,0","8.49",",,,0","","","","","",""
"USW00023272","1954-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,17,+","0",",,0,31,+","0",",T,0,20,+","26.2",",,0,16,","22.8",",0,01,","1291.4","0","222.9",",0","116.1",",,,0","","","0",",T,,0","11.14",",0","13.90",",,,0","8.38",",,,0","","","","","",""
"USW00023272","1954-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.3","0","0.3",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","8.3",",0,30,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,27,","26.7",",0,15,","1424.7","0","133.3",",0","20.9",",,,0","","","0",",,,0","13.90",",0","17.35",",,,0","10.45",",,,0","","","","","",""
"USW00023272","1954-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.6","0","0.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","8.9",",0,07,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,09,","26.7",",0,22,","1577.6","0","152.9",",0","2.8",",,,0","","","0",",,,0","13.41",",0","16.87",",,,0","9.95",",,,0","","","","","",""
"USW00023272","1954-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","5.6","0","5.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","10.0",",0,25,+","0",",,0,30,+","0",",,0,30,+","1.8",",,0,12,","31.7",",0,21,","1690.9","0","113.3",",0","3.6",",,,0","","","0",",,,0","14.72",",0","18.51",",,,0","10.94",",,,0","","","","","",""
"USW00023272","1954-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.4","0","4.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","10.0",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.8",",,0,25,","28.9",",0,28,","107.1","0","107.1",",0","0.8",",,,0","","","0",",,,0","15.03",",0","18.49",",,,0","11.57",",,,0","","","","","",""
"USW00023272","1954-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","13.5","0","3.1",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","10.0",",0,12,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,26,","22.8",",0,31,","233.3","0","126.2",",0","5.1",",,,0","","","0",",,,0","14.36",",0","16.89",",,,0","11.84",",,,0","","","","","",""
"USW00023272","1954-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","30.2","0","16.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","2",",0","","","","","10.6",",0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,16,+","33.9",",0,25,","303.4","0","70.1",",0","0.0",",T,,0","","","0",",,,0","16.55",",0","20.40",",,,0","12.71",",,,0","","","","","",""
"USW00023272","1954-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.0","0","6.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","10.0",",0,03,+","0",",,0,31,+","0",",,0,31,+","4.1",",,0,19,","30.6",",0,14,","370.7","0","67.3",",0","6.1",",,,0","","","0",",,,0","16.38",",0","20.69",",,,0","12.07",",,,0","","","","","",""
"USW00023272","1954-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,08,","22.2",",0,27,","510.1","0","139.4",",0","64.8",",,,0","","","0",",,,0","13.69",",0","16.63",",,,0","10.75",",,,0","","","","","",""
"USW00023272","1954-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","37.0","0","0.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.8",",0,23,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,09,","17.2",",0,05,+","769.9","0","259.8",",0","144.1",",,,0","","","0",",,,0","9.95",",0","12.45",",,,0","7.46",",,,0","","","","","",""
"USW00023272","1955-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,09,","17.2",",0,22,","1060.5","0","290.6",",0","103.0",",,,0","","","0",",,,0","8.96",",0","11.91",",,,0","6.01",",,,0","","","","","",""
"USW00023272","1955-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.0",",0,28,+","0",",,0,28,+","0",",T,0,27,+","22.4",",,0,26,","19.4",",0,15,","1259.4","0","198.9",",0","30.2",",,,0","","","0",",T,,0","11.23",",0","14.78",",,,0","7.68",",,,0","","","","","",""
"USW00023272","1955-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,29,","23.9",",0,26,","1434.9","0","175.5",",0","7.3",",,,0","","","0",",,,0","12.67",",0","16.65",",,,0","8.69",",,,0","","","","","",""
"USW00023272","1955-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","5.6",",0,18,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,21,","18.3",",0,06,","1647.5","0","212.6",",0","37.8",",,,0","","","0",",,,0","11.25",",0","14.13",",,,0","8.36",",,,0","","","","","",""
"USW00023272","1955-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.8","0","2.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","7.8",",0,15,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,07,","27.8",",0,28,","1795.1","0","147.6",",0","1.0",",,,0","","","0",",,,0","13.66",",0","17.56",",,,0","9.76",",,,0","","","","","",""
"USW00023272","1955-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","6.7","0","3.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,18,+","29.4",",0,04,","1932.2","0","137.1",",0","0.0",",T,,0","","","0",",,,0","13.89",",0","17.06",",,,0","10.73",",,,0","","","","","",""
"USW00023272","1955-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","6.7","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","9.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.5",",,0,03,","21.1",",0,07,","139.9","0","139.9",",0","0.5",",,,0","","","0",",,,0","13.82",",0","16.96",",,,0","10.68",",,,0","","","","","",""
"USW00023272","1955-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","6.7","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","8.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,26,+","23.9",",0,30,+","288.7","0","148.8",",0","0.0",",T,,0","","","0",",,,0","13.53",",0","16.73",",,,0","10.34",",,,0","","","","","",""
"USW00023272","1955-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","11.7","0","5.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","8.9",",0,27,+","0",",,0,30,+","0",",,0,30,+","0.3",",,0,16,+","31.1",",0,01,","393.0","0","104.3",",0","0.6",",,,0","","","0",",,,0","15.02",",0","18.81",",,,0","11.23",",,,0","","","","","",""
"USW00023272","1955-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","19.2","0","7.5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","8.9",",0,07,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,26,","27.8",",0,12,","493.0","0","100.0",",0","0.8",",,,0","","","0",",,,0","15.35",",0","19.26",",,,0","11.44",",,,0","","","","","",""
"USW00023272","1955-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","27.3","0","8.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","6.1",",0,25,+","0",",,0,30,+","0",",,0,30,+","24.4",",,0,13,","28.9",",0,08,","647.4","0","154.4",",0","60.5",",,,0","","","0",",,,0","13.46",",0","17.10",",,,0","9.82",",,,0","","","","","",""
"USW00023272","1955-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","27.3","0","0.0",",0","22",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","57.4",",,0,22,","17.2",",0,23,+","853.2","0","205.8",",0","291.4",",,,0","","","0",",,,0","11.69",",0","13.92",",,,0","9.46",",,,0","","","","","",""
"USW00023272","1956-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","18",",0","15",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,29,","0",",,0,31,+","0",",,0,31,+","81.8",",,0,14,","15.0",",0,13,+","1083.0","0","229.8",",0","221.5",",,,0","","","0",",,,0","10.92",",0","13.25",",,,0","8.59",",,,0","","","","","",""
